concept_id,english,language,ours,verdict,suggested,confidence,note
842,poppy,Vietnamese,poppy,untranslated,cây anh túc,med,English word untranslated
842,poppy,Indonesian,poppy,untranslated,bunga opium,med,English word untranslated
843,camellia,Hungarian,camellia,untranslated,kamélia,high,English word untranslated
843,camellia,Thai,ไฮเดรนเยีย,wrong_sense,ดอกคามีเลีย,high,means hydrangea
843,camellia,Finnish,kamllia,garbage,kamelia,med,garbled form
843,camellia,Vietnamese,hoa hoa,garbage,hoa trà,med,means flower flower
843,camellia,Japanese,カメリア,likely_wrong,ツバキ,med,transliteration not standard word
844,hydrangea,Thai,สแน็ปดราก้อน,wrong_sense,ไฮเดรนเยีย,high,means snapdragon
844,hydrangea,Finnish,hydrangea,untranslated,hortensia,med,English word untranslated
844,hydrangea,Indonesian,hydrangea,untranslated,bunga hortensia,med,English word untranslated
845,snapdragon,Japanese,snapdragon,untranslated,キンギョソウ,high,English word in Japanese column
845,snapdragon,Hindi,अजगर का चित्र,garbage,डॉग-फ्लावर,high,means picture of a python
845,snapdragon,Finnish,snapdragon,untranslated,leijonankita,med,English word untranslated
845,snapdragon,Italian,snapdragon,untranslated,bocca di leone,med,English word untranslated
845,snapdragon,Vietnamese,snapdragon,untranslated,hoa mõm chó,med,English word untranslated
845,snapdragon,Indonesian,snapdragon,untranslated,bunga mulut naga,med,English word untranslated
846,hibiscus,Turkish,ebegümeci,wrong_sense,hatmi,med,means mallow
846,hibiscus,Vietnamese,sibiscus,garbage,dâm bụt,med,garbled form
846,hibiscus,Thai,ชิบัส,garbage,ชบา,med,garbled form
847,jasmine,Hungarian,jasmine,untranslated,jázmin,high,English word untranslated
847,jasmine,Korean,여자 이름,garbage,재스민,high,means woman name
847,jasmine,Vietnamese,jasmine,untranslated,hoa nhài,med,English word untranslated
848,lilac,German,lila,wrong_sense,flieder,high,means purple the colour
848,lilac,Indonesian,ungu,wrong_sense,bunga lila,high,means purple the colour
848,lilac,Arabic,أرجواني,wrong_sense,الليلك,high,means purple the colour
848,lilac,Finnish,liila,wrong_sense,syreeni,med,means lilac the colour
851,reed,Hungarian,reed,untranslated,nád,high,English word untranslated
851,reed,Japanese,リード,wrong_sense,葦,med,means reed music/lead
854,willow,Korean,솜틀,wrong_sense,버드나무,high,means cotton gin
854,willow,Thai,วิลโลว์,untranslated,ต้นหลิว,med,transliteration of English
854,willow,Hindi,विलो,untranslated,मजनूं,med,transliteration of English
855,aspen,Russian,оси,garbage,осина,high,means axes/axles
855,aspen,Hungarian,aspen,untranslated,rezgő nyár,med,English word untranslated
855,aspen,Italian,aspen,untranslated,pioppo tremulo,med,English word untranslated
855,aspen,Japanese,アスペン,likely_wrong,ヤマナラシ,med,transliteration not standard word
855,aspen,Korean,아스펜,untranslated,사시나무,med,transliteration of English
857,pine,Hungarian,pine,untranslated,fenyő,high,English word untranslated
857,pine,Welsh,dihoeni,wrong_sense,pinwydden,med,means to pine/languish verb
857,pine,Hindi,पाइन,untranslated,चीड़,med,transliteration of English pine
858,locust tree,Hungarian,süllyesztett fa,garbage,akácfa,high,means sunken wood
858,locust tree,Finnish,heinäsirku,garbage,valeakaasia,med,garbled grasshopper
859,camphor tree,Welsh,camffor camphor,garbage,coeden gamffor,med,repeated word
861,birch,Hungarian,birch,untranslated,nyír,high,English word untranslated
861,birch,Japanese,バーチ,likely_wrong,カバ,med,transliteration not standard word
861,birch,Arabic,بيرش,untranslated,البتولا,med,transliteration of English
862,oak,Korean,오크,untranslated,참나무,med,transliteration of English oak
862,oak,Hindi,ओक,untranslated,बलूत,med,transliteration of English oak
866,elm,Russian,вере,garbage,вяз,med,garbled form
866,elm,Japanese,エルム,likely_wrong,ニレ,med,transliteration not standard word
866,elm,Korean,엘름,untranslated,느릅나무,med,transliteration of English elm
867,beech,Vietnamese,beech,untranslated,cây sồi,med,English word untranslated
868,maple,Japanese,メープル,likely_wrong,カエデ,med,transliteration not standard word
869,banyan,Spanish,bata oriental,garbage,baniano,high,means oriental robe
870,fir,Hindi,fir,untranslated,देवदार,med,English word in Devanagari column
872,grass,Hindi,ग्रास,untranslated,घास,high,transliteration of English grass
873,straw,Japanese,ストロー,wrong_sense,藁,high,means drinking straw
873,straw,Korean,빨대,wrong_sense,짚,high,means drinking straw
873,straw,Indonesian,sedotan,wrong_sense,jerami,high,means drinking straw
873,straw,Turkish,pipet,wrong_sense,saman,high,means drinking straw/pipette
873,straw,Thai,หลอด,wrong_sense,ฟาง,med,means tube/drinking straw
873,straw,Hindi,स्ट्रॉ,untranslated,पुआल,med,transliteration of English straw
873,straw,Welsh,hefel,garbage,gwellt,med,garbled form
874,herb,Hungarian,herb,untranslated,gyógynövény,high,English word untranslated
874,herb,Korean,목초,wrong_sense,허브,med,means forage/pasture grass
874,herb,Hindi,हर्ब,untranslated,जड़ी-बूटी,med,transliteration of English herb
875,moss,Hungarian,moss,untranslated,moha,high,English word untranslated
875,moss,Hebrew,אֵזוֹב,wrong_sense,טחב,med,means hyssop
875,moss,Japanese,モス,likely_wrong,苔,med,transliteration not standard word
875,moss,Hindi,मॉस,untranslated,काई,med,transliteration of English moss
876,skin,Welsh,blingiff,wrong_pos,croen,med,means to skin/flay verb
876,skin,Hindi,स्किन,untranslated,त्वचा,high,transliteration of English skin
878,blood,Hungarian,blood,untranslated,vér,high,English word untranslated
883,fat,Hungarian,kövér,wrong_pos,zsír,high,adjective fat/obese
883,fat,Russian,толстый,wrong_pos,жир,high,adjective fat/thick
883,fat,Spanish,gordo,wrong_pos,grasa,high,adjective fat
883,fat,Turkish,şişman,wrong_pos,yağ,high,adjective fat/obese
883,fat,Arabic,سمين,wrong_pos,دهن,high,adjective fat/plump
883,fat,Hindi,मोटे,wrong_pos,चर्बी,high,adjective fat/thick
883,fat,Vietnamese,mập mạp,wrong_pos,mỡ,high,adjective chubby
883,fat,Japanese,肥満,wrong_sense,脂肪,med,means obesity
883,fat,Indonesian,gemuk,wrong_pos,lemak,med,adjective fat
884,oil,Hindi,आयल,untranslated,तेल,high,transliteration of English oil
887,yolk,Korean,양털 기름,garbage,노른자,high,means wool grease/lanolin
887,yolk,Swahili,yolk,untranslated,kiini cha yai,med,English word untranslated
888,milk,Hindi,मिल्क,untranslated,दूध,high,transliteration of English milk
888,milk,Welsh,odrem,garbage,llaeth,med,garbled form
893,cheese,Hindi,चीज,untranslated,पनीर,high,transliteration; also means thing
897,nut,German,mutter,wrong_sense,nuss,high,means nut hardware/mother
897,nut,Spanish,tuerca,wrong_sense,nuez,high,means nut hardware
897,nut,Korean,너트,wrong_sense,견과,high,means nut hardware
897,nut,Japanese,ナット,wrong_sense,木の実,high,means nut hardware
897,nut,Swahili,nut,untranslated,kokwa,med,English word untranslated
899,peanut,Italian,peanut,untranslated,arachide,high,English word untranslated
900,chestnut,Japanese,くるみ,wrong_sense,栗,high,means walnut
900,chestnut,Welsh,chicni,garbage,castan,med,not a real word
903,cashew,Italian,anchew,garbage,anacardio,high,garbled form
903,cashew,Greek,κάβαρο,garbage,κάσιους,med,garbled form
904,acorn,Vietnamese,acorn,untranslated,quả sồi,high,English word untranslated
904,acorn,Welsh,acorn,untranslated,mesen,med,English word untranslated
904,acorn,Arabic,أربل,garbage,بلوط,med,garbled form
905,hazelnut,Vietnamese,hazelnut,untranslated,quả phỉ,high,English word untranslated
905,hazelnut,Indonesian,kemiri,wrong_sense,hazelnut,med,means candlenut
906,bean,Hebrew,אפונה,wrong_sense,שעועית,high,means pea
908,fluid,Finnish,sujuva,wrong_pos,neste,high,adjective fluent/smooth
909,cereal,Arabic,رقائق الذرة,wrong_sense,حبوب,high,means corn flakes
909,cereal,Korean,시리얼,wrong_sense,곡물,med,means breakfast cereal
909,cereal,Thai,ซีเรียล,wrong_sense,ธัญพืช,med,means breakfast cereal
909,cereal,Hebrew,דגני בוקר,wrong_sense,דגן,med,means breakfast cereal
910,rice,Hindi,राइस,untranslated,चावल,high,transliteration of English rice
913,dough,Swahili,unga,wrong_sense,donge la unga,med,means flour
913,dough,Hindi,आटा,wrong_sense,गुँधा आटा,med,means flour
914,bread,Hindi,ब्रैड,untranslated,रोटी,high,transliteration of English bread
915,crust,Vietnamese,vỏ trái đất,wrong_sense,vỏ bánh mì,high,means earth's crust
915,crust,Japanese,パリパリの皮,phrase,クラスト,med,descriptive phrase crispy skin
915,crust,Hindi,क्रस्ट,untranslated,पपड़ी,med,transliteration of English crust
922,coke,Finnish,koksi,wrong_sense,kola,high,means coke fuel
922,coke,German,koks,wrong_sense,cola,high,means coke fuel/cocaine
922,coke,Vietnamese,than cốc,wrong_sense,Coca,high,means coke coal
922,coke,Japanese,コークス,wrong_sense,コーラ,high,means coke fuel
922,coke,Arabic,فحم الكوك,wrong_sense,كوكاكولا,high,means coke coal
922,coke,Greek,κοκ,wrong_sense,κόκα κόλα,med,means coke fuel
922,coke,Welsh,golosg,wrong_sense,coke,med,means coke/charcoal fuel
924,smoothie,Greek,λουλούδι,garbage,smoothie,high,means flower
924,smoothie,Spanish,zalamero,wrong_sense,batido,high,means flatterer/smooth-talker
924,smoothie,Korean,점잖은 사람,wrong_sense,스무디,high,means a refined person
924,smoothie,Hebrew,אָדָם חֲלַקְלַק,wrong_sense,סמודי,high,means a slippery person
924,smoothie,Arabic,ملس,wrong_sense,سموذي,high,means smooth adjective
924,smoothie,Hindi,ठग,wrong_sense,स्मूदी,high,means thug/swindler
931,cocktail,Swahili,jogoo,wrong_sense,kokteli,high,means rooster
934,soy sauce,Greek,σοκάη,garbage,σάλτσα σόγιας,med,garbled form
935,pickle,Arabic,ورطة,wrong_sense,مخلل,high,means predicament (in a pickle)
935,pickle,Korean,간물,likely_wrong,피클,med,odd brine-goods term
935,pickle,Swahili,kachumbari,wrong_sense,achali,med,means fresh tomato-onion salad
937,pepper,Welsh,buprom,garbage,pupur,med,garbled form
943,mint,Hindi,मिंट,untranslated,पुदीना,med,transliteration of English mint
944,basil,Hungarian,basil,untranslated,bazsalikom,high,English word untranslated
944,basil,Russian,бэзил,untranslated,базилик,high,transliteration of English basil
944,basil,Hindi,बेसिल,untranslated,तुलसी,med,transliteration of English basil
945,cookie,Finnish,eväste,wrong_sense,keksi,high,means browser cookie
946,chocolate,Welsh,chocolig,garbage,siocled,med,garbled form
947,candy,Hungarian,candy,untranslated,cukorka,high,English word untranslated
952,croissant,Spanish,cuerno,wrong_sense,cruasán,high,means horn
955,honey,Russian,медовый,wrong_pos,мёд,high,adjective of-honey
956,sugar,Japanese,シュガー,likely_wrong,砂糖,med,transliteration not standard word
956,sugar,Hindi,शुगर,untranslated,चीनी,med,transliteration of English sugar
960,fork,Arabic,فرع,wrong_sense,شوكة,high,means branch
961,plate,Russian,пластина,wrong_sense,тарелка,high,means metal plate/sheet
961,plate,Spanish,placa,wrong_sense,plato,high,means metal plate/plaque
961,plate,Turkish,plaka,wrong_sense,tabak,high,means license/metal plate
961,plate,Arabic,لوحة,wrong_sense,صحن,high,means board/sign
961,plate,German,platte,wrong_sense,teller,med,means slab/platter
961,plate,Greek,πλάκα,wrong_sense,πιάτο,med,means slab/plaque
961,plate,Korean,그릇,wrong_sense,접시,med,means bowl/vessel
961,plate,Welsh,blatian,garbage,plât,med,garbled form
962,bowl,Hungarian,bowl,untranslated,tál,high,English word untranslated
962,bowl,Welsh,fowliant,garbage,powlen,med,garbled form
965,pot,Hungarian,füves,wrong_sense,fazék,high,means grassy/marijuana slang
965,pot,Spanish,maceta,wrong_sense,olla,med,means flowerpot
966,pan,Arabic,حرمان,wrong_sense,مقلاة,high,means deprivation
966,pan,Hungarian,pan,untranslated,serpenyő,high,English word untranslated
967,horn,Hungarian,horn,untranslated,szarv,high,English word untranslated
967,horn,Hebrew,צופר,wrong_sense,קרן,high,means car horn/siren
967,horn,Spanish,bocina,wrong_sense,cuerno,med,means car horn/klaxon
967,horn,Japanese,ホーン,wrong_sense,角,med,means car horn
968,tail,Hindi,टेल,untranslated,पूँछ,high,transliteration of English tail
968,tail,Finnish,taka,wrong_sense,häntä,med,means back/rear
969,feather,Hindi,बट्टे,garbage,पंख,high,means weights/stones
969,feather,Japanese,フェザー,likely_wrong,羽,med,transliteration not standard word
971,fur,Hindi,फर,untranslated,रोआँ,med,transliteration of English fur
975,face,Vietnamese,đối mặt,wrong_pos,khuôn mặt,high,means to face/confront verb
975,face,Hindi,फेस,untranslated,चेहरा,high,transliteration of English face
977,eye,Hindi,नजर,wrong_sense,आँख,high,means sight/glance
978,iris,Vietnamese,iris,untranslated,mống mắt,med,English word untranslated
978,iris,Korean,아이리스,untranslated,홍채,med,transliteration of English iris
979,pupil,Hungarian,tanuló,wrong_sense,pupilla,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Finnish,oppilas,wrong_sense,pupilli,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Greek,μαθητής,wrong_sense,κόρη,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Russian,ученик,wrong_sense,зрачок,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,German,schüler,wrong_sense,pupille,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Spanish,alumno,wrong_sense,pupila,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Italian,allievo,wrong_sense,pupilla,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Vietnamese,học sinh,wrong_sense,đồng tử,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Korean,학생,wrong_sense,동공,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Turkish,öğrenci,wrong_sense,gözbebeği,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Arabic,التلميذ,wrong_sense,بؤبؤ,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Hebrew,תלמיד,wrong_sense,אישון,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Hindi,छात्र,wrong_sense,पुतली,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Thai,นักเรียน,wrong_sense,รูม่านตา,med,means student (Ch/Ir anchor = eye pupil)
979,pupil,Indonesian,murid,wrong_sense,pupil mata,med,means student (Ch/Ir anchor = eye pupil)
980,tear,Hungarian,szakadás,wrong_sense,könny,high,means rupture/rip
980,tear,Finnish,repiä,wrong_pos,kyynel,high,means to tear/rip verb
980,tear,Greek,σχίσιμο,wrong_sense,δάκρυ,high,means tearing/ripping
980,tear,Russian,рвать,wrong_pos,слеза,high,means to tear/rip verb
980,tear,German,reißen,wrong_pos,träne,high,means to tear/rip verb
980,tear,Japanese,破れ目,wrong_sense,涙,high,means a rip in fabric
980,tear,Arabic,يٌقطِّع,wrong_pos,دمعة,high,means he tears up verb
980,tear,Indonesian,merobek,wrong_pos,air mata,high,means to tear/rip verb
980,tear,Welsh,drylliais,wrong_sense,deigryn,med,means I shattered verb
982,snot,Italian,snot,untranslated,moccio,high,English word untranslated
982,snot,Vietnamese,hợm hĩnh,wrong_sense,nước mũi,high,means snobbish
982,snot,Hindi,गुस्ताख़,wrong_sense,सिनक,high,means insolent
982,snot,Swahili,snot,untranslated,kamasi,med,English word untranslated
984,lip,Hungarian,lip,untranslated,ajak,high,English word untranslated
984,lip,Korean,말뿐인,wrong_sense,입술,high,means merely-verbal adjective
984,lip,Japanese,リップ,likely_wrong,唇,med,transliteration not standard word
984,lip,Hindi,लिप,untranslated,होंठ,high,transliteration of English lip
987,limb,Arabic,فرع الشجره,wrong_sense,طرف,high,means tree branch
989,fingernail,Welsh,bysedd,wrong_sense,ewin,med,means fingers
989,fingernail,Hebrew,צִפּצֹרֶן,garbage,ציפורן,med,garbled form
992,toe,Hindi,टो,untranslated,पैर की उँगली,high,transliteration of English toe
992,toe,Welsh,toe,untranslated,bys troed,med,English word untranslated
992,toe,Swahili,toe,untranslated,kidole cha mguu,med,English word untranslated
993,leg,Hindi,लेग,untranslated,टाँग,high,transliteration of English leg
995,knee,Swahili,knee,untranslated,goti,med,English word untranslated
997,hand,Arabic,يُسلِّم,wrong_pos,يد,high,means he hands over verb
1000,arm,Welsh,harfoga ’,garbage,braich,med,garbled form
1001,shoulder,Japanese,ショルダー,likely_wrong,肩,med,transliteration not standard word
1002,belly,Italian,gonfiarsi,wrong_pos,pancia,high,means to swell/bloat verb
1004,guts,Japanese,根性,wrong_sense,内臓,high,means guts/willpower
1004,guts,Korean,끈기,wrong_sense,내장,high,means perseverance
1004,guts,Thai,ความกล้าหาญ,wrong_sense,เครื่องใน,high,means courage
1004,guts,Indonesian,nyali,wrong_sense,jeroan,high,means nerve/courage
1004,guts,Hindi,गुस्ताखी,wrong_sense,अंतड़ियाँ,high,means impudence
1004,guts,Swahili,guts,untranslated,matumbo,med,English word untranslated
1006,back,Hungarian,vissza,wrong_sense,hát,high,means back/return adverb
1006,back,Finnish,takaisin,wrong_sense,selkä,high,means back/return adverb
1006,back,Greek,πίσω,wrong_sense,πλάτη,high,means behind/back adverb
1006,back,Russian,назад,wrong_sense,спина,high,means backwards adverb
1006,back,Italian,indietro,wrong_sense,schiena,high,means back/backwards adverb
1006,back,Vietnamese,trở lại,wrong_sense,lưng,high,means to return
1006,back,Japanese,戻る,wrong_pos,背中,high,means to return verb
1006,back,Korean,뒤쪽에,wrong_sense,등,high,means at the rear adverb
1006,back,Thai,กลับ,wrong_sense,หลัง,high,means to return
1006,back,Indonesian,kembali,wrong_sense,punggung,high,means to return
1006,back,Turkish,geri,wrong_sense,sırt,high,means back/backwards adverb
1006,back,Arabic,الى الخلف,wrong_sense,ظهر,high,means to the rear
1006,back,Hebrew,חזור,wrong_pos,גב,high,means return verb
1006,back,Swahili,nyuma,wrong_sense,mgongo,high,means behind/location
1006,back,Hindi,वापस,wrong_sense,पीठ,high,means back/return adverb
1006,back,Welsh,baciwn,garbage,cefn,med,garbled form
1009,hip,Korean,잘 알고 있기,wrong_sense,엉덩이,high,means being well-informed
1009,hip,Turkish,belki,wrong_sense,kalça,high,means maybe/perhaps
1009,hip,Swahili,kiboko,wrong_sense,nyonga,high,means hippopotamus/whip
1009,hip,Hindi,हिप,untranslated,कूल्हा,med,transliteration of English hip
1010,armpit,Swahili,armpit,untranslated,kwapa,med,English word untranslated
1012,chin,Hungarian,csin,garbage,áll,high,not a real word
1012,chin,Hindi,chin,untranslated,ठुड्डी,high,English word in Devanagari column
1014,heart,Korean,마음,wrong_sense,심장,high,means mind/feelings
1018,pancreas,Korean,콩팥,wrong_sense,췌장,high,means kidney
1024,nerve,Korean,신경 이상,wrong_sense,신경,high,means nerve disorder
1026,vein,Swahili,vein,untranslated,mshipa,med,English word untranslated
1029,poop,Hindi,जहाज़ का सबसे पिछला भाग,wrong_sense,गू,high,means poop deck of ship
1031,fart,Welsh,fart,untranslated,rhech,med,English word untranslated
1031,fart,Russian,пердук,garbage,пердёж,med,garbled slang
1033,pain,Welsh,doluriff,garbage,poen,med,garbled verb form
1034,medicine,Hungarian,orvostudomány,wrong_sense,gyógyszer,high,means medical science
1034,medicine,Hindi,आयुर्विज्ञान,wrong_sense,दवा,high,means medical science
1034,medicine,Hebrew,רפואה,wrong_sense,תרופה,med,means medicine as a field
1035,poison,Finnish,myrkyttää,wrong_pos,myrkky,high,means to poison verb
1035,poison,Welsh,gwenwynwch,wrong_pos,gwenwyn,med,means you poison verb
1036,body,Hungarian,holttest,wrong_sense,test,high,means corpse
1036,body,German,karosserie,wrong_sense,körper,high,means car body/bodywork
1037,life,Hungarian,life,untranslated,élet,high,English word untranslated
1043,star,Hungarian,sztár,wrong_sense,csillag,high,means star celebrity
1043,star,Japanese,スター,wrong_sense,星,high,means star celebrity
1043,star,Hindi,स्टार,likely_wrong,तारा,med,transliteration; also celebrity
1044,air,Hungarian,air,untranslated,levegő,high,English word untranslated
1044,air,Hindi,एयर,untranslated,हवा,high,transliteration of English air
1044,air,Welsh,aeria ’,garbage,awyr,med,garbled form
1045,water,Welsh,dyfrhaoch,wrong_pos,dŵr,med,means you irrigate verb
1046,wave,Indonesian,melambai,wrong_pos,ombak,high,means to wave the hand verb
1046,wave,Hindi,वेव,untranslated,लहर,high,transliteration of English wave
1046,wave,Welsh,chwifi,wrong_pos,ton,med,means you wave verb
1047,whirlpool,Finnish,poreallas,wrong_sense,pyörre,high,means jacuzzi/hot tub
1047,whirlpool,Turkish,jakuzi,wrong_sense,girdap,high,means jacuzzi
1047,whirlpool,Vietnamese,whirlpool,untranslated,xoáy nước,high,English word untranslated
1049,foam,Russian,мыло,wrong_sense,пена,high,means soap
1049,foam,Japanese,フォーム,wrong_sense,泡,high,means form (homophone)
