concept_id,english,language,ours,verdict,suggested,confidence,note
1258,merry-go-around,Hebrew,מסביב שמח,phrase,קרוסלה,high,literal "around happy"
1258,merry-go-around,Swahili,merry-go-around,untranslated,mzunguko,high,English left as-is
1258,merry-go-around,Hindi,मेररी आस पास जाओ,phrase,घूमने वाला झूला,high,literal "merry go around" imperative
1261,sandpit,Hungarian,homokbánya,wrong_sense,homokozó,high,= sand quarry/mine
1261,sandpit,Russian,песочный,wrong_pos,песочница,high,= "sandy" adjective
1261,sandpit,Spanish,mina de arena,wrong_sense,arenero,high,= sand mine
1261,sandpit,Greek,άμμος,wrong_sense,αμμοδόχος,high,= sand
1261,sandpit,Turkish,zımpara,wrong_sense,kum havuzu,high,= sandpaper/emery
1261,sandpit,Thai,ทราย,wrong_sense,บ่อทราย,high,= sand
1261,sandpit,Indonesian,daerah tanjung berpasir,phrase,bak pasir,med,= "sandy cape area"
1261,sandpit,Hindi,रेत की खान,wrong_sense,रेत का गड्ढा,high,= sand mine
1262,building block,Russian,структурный элемент,wrong_sense,кубик,high,= structural element (abstract)
1262,building block,Greek,οικοδομικό τετράγωνο,wrong_sense,τουβλάκι,med,= city block
1262,building block,Italian,elemento costitutivo,wrong_sense,mattoncino,med,= constituent element (abstract)
1262,building block,Thai,ตึก,wrong_sense,บล็อกตัวต่อ,high,= building
1262,building block,Turkish,yapıtaşı,likely_wrong,oyuncak küp,med,= cornerstone (figurative)
1263,puppet,Russian,кукольный,wrong_pos,марионетка,high,= "puppet" adjective
1263,puppet,Swahili,bomba,wrong_sense,bandia,med,= bomb/pipe/cool
1264,doll,Arabic,لعبة,wrong_sense,دمية,med,= toy/game (generic)
1264,doll,Swahili,doll,untranslated,mwanasesere,med,English left as-is
1266,attic,Korean,애틱,untranslated,다락방,high,English "attic" transliterated
1267,basement,Korean,최하부,wrong_sense,지하실,high,= "the lowest part"
1267,basement,Indonesian,basement,untranslated,ruang bawah tanah,med,English left as-is
1269,car,Arabic,جمل,wrong_sense,سيارة,high,= camel
1269,car,Hindi,car,untranslated,गाड़ी,med,English left as-is
1270,cart,Indonesian,keranjang,wrong_sense,gerobak,high,= basket
1270,cart,Swahili,gari,wrong_sense,mkokoteni,med,= vehicle/car (generic)
1270,cart,Hindi,कार्ट,untranslated,ठेला,med,English "cart" transliterated
1271,shopping cart,Turkish,alışveriş kartı,wrong_sense,alışveriş arabası,high,= "shopping card"
1272,wheel,Russian,рулевое колесо,wrong_sense,колесо,high,= steering wheel
1272,wheel,Hindi,व्हील,untranslated,पहिया,med,English "wheel" transliterated
1273,train,Finnish,kouluttaa,wrong_pos,juna,high,= "to train/educate" verb
1273,train,Russian,тренироваться,wrong_pos,поезд,high,= "to train/exercise" verb
1273,train,Arabic,يدرب,wrong_pos,قطار,high,= "he trains"
1274,plane,Greek,επίπεδο,wrong_sense,αεροπλάνο,high,= level/flat surface
1274,plane,Hindi,प्लेन,untranslated,विमान,med,English "plane" transliterated
1278,boat,Hungarian,hajós,wrong_pos,csónak,high,= sailor/nautical (adj)
1278,boat,Indonesian,kapal,likely_wrong,perahu,med,= ship
1279,ship,Indonesian,mengirimkan,wrong_pos,kapal,high,= "to send/deliver" verb
1279,ship,Spanish,embarcacion,likely_wrong,barco,low,= vessel (generic)
1280,tire,Turkish,yorulmak,wrong_pos,lastik,high,= "to get tired" verb
1281,gasoline,Hungarian,gázolaj,wrong_sense,benzin,high,= diesel/gas oil
1288,table,Hindi,तालिका,wrong_sense,मेज़,high,= table (chart/list)
1289,chair,Swahili,mwenyekiti,wrong_sense,kiti,high,= chairperson
1290,bed,Hindi,bed,untranslated,बिस्तर,med,English left as-is
1291,bed sheet,German,bettdecke,wrong_sense,Bettlaken,high,= duvet/blanket
1291,bed sheet,Welsh,wely,wrong_sense,cynfas,low,= "bed"
1292,quilt,German,decke,likely_wrong,Steppdecke,med,= blanket/cover
1292,quilt,Vietnamese,may chăn,wrong_pos,chăn bông,med,= "to sew a blanket"
1292,quilt,Thai,ผ้าห่ม,likely_wrong,ผ้านวม,med,= blanket
1292,quilt,Swahili,mto,wrong_sense,mfarishi,high,= pillow
1295,wardrobe,Swahili,wardrobe,untranslated,kabati la nguo,med,English left as-is
1295,wardrobe,Indonesian,pakaian,wrong_sense,lemari pakaian,high,= clothing
1296,closet,Finnish,kaapeli,wrong_sense,komero,high,= cable
1300,torch,Finnish,taskulamppu,wrong_sense,soihtu,high,= flashlight
1300,torch,Welsh,fflachlampau,wrong_sense,ffagl,low,= flashlights
1300,torch,Korean,토치,likely_wrong,횃불,med,English loan; native 횃불
1301,incense,Arabic,عطور,wrong_sense,بخور,med,= perfumes
1302,cigarette,Japanese,シガレット,likely_wrong,タバコ,med,English loan; native タバコ
1303,lock,German,sperren,wrong_pos,Schloss,high,= "to lock/block" verb
1303,lock,Spanish,cerrar,wrong_pos,cerradura,high,= "to close" verb
1303,lock,Korean,잠그다,wrong_pos,자물쇠,high,= "to lock" verb
1303,lock,Hebrew,לנעול,wrong_pos,מנעול,med,= "to lock" verb
1303,lock,Swahili,funga,wrong_pos,kufuli,med,= "to close/tie" verb
1303,lock,Japanese,ロック,likely_wrong,錠,med,English loan (also "rock")
1305,comb,Hungarian,comb,wrong_sense,fésű,high,comb = "thigh" in Hungarian
1305,comb,Swahili,kuchanganya,wrong_pos,kitana,high,= "to mix/combine" verb
1307,pin,Russian,приколоть,wrong_pos,булавка,high,= "to pin" verb
1307,pin,Hungarian,pin,untranslated,gombostű,med,English left as-is
1308,thread,Vietnamese,chủ đề,wrong_sense,sợi chỉ,high,= topic/discussion thread
1308,thread,German,gewinde,wrong_sense,Faden,high,= screw thread
1308,thread,Thai,เกลียว,wrong_sense,ด้าย,med,= screw thread/spiral
1308,thread,Arabic,مسلك,wrong_sense,خيط,high,= path/route
1308,thread,Swahili,thread,untranslated,uzi,med,English left as-is
1309,wire,German,kabel,likely_wrong,Draht,med,= cable
1309,wire,Indonesian,kabel,likely_wrong,kawat,med,= cable
1310,bag,Turkish,sırt çantası,wrong_sense,çanta,high,= backpack
1312,basket,Hindi,बास्केट,untranslated,टोकरी,med,English "basket" transliterated
1313,net,Hungarian,webes,wrong_sense,háló,high,= "web-based" adjective
1313,net,Greek,ιστός,wrong_sense,δίχτυ,high,= web/mast/tissue
1313,net,Russian,веб -,wrong_sense,сеть,high,= "web-" prefix
1313,net,Spanish,web,wrong_sense,red,high,= web
1313,net,Italian,ragnatela,wrong_sense,rete,high,= spiderweb/cobweb
1313,net,Vietnamese,web,wrong_sense,lưới,high,= web
1313,net,Japanese,ウェブ,wrong_sense,網,high,= web
1313,net,Korean,편물,wrong_sense,그물,high,= knitwear/knitted fabric
1313,net,Thai,เว็บ,wrong_sense,ตาข่าย,high,= web
1313,net,Indonesian,web,wrong_sense,jaring,high,= web
1313,net,Arabic,الويب,wrong_sense,شبكة,high,= the web
1313,net,Hebrew,אינטרנט,wrong_sense,רשת,high,= internet
1313,net,Hindi,वेब,wrong_sense,जाल,high,= web
1313,net,Welsh,we,wrong_sense,rhwyd,low,= web
1315,ring,Russian,звенеть,wrong_pos,кольцо,high,= "to ring/jingle" verb
1315,ring,Italian,squillo,wrong_sense,anello,high,= phone ring / call-girl
1315,ring,Hindi,रिंग,untranslated,अंगूठी,med,English "ring" transliterated
1316,eyeglasses,Welsh,eyeglasses,untranslated,sbectol,low,English left as-is
1321,letter,Hungarian,levele,wrong_sense,betű,high,= "his/her letter (mail)"; anchor is alphabet letter
1322,paper,Japanese,論文,wrong_sense,紙,high,= academic paper/thesis
1322,paper,Hebrew,עיתון,wrong_sense,נייר,high,= newspaper
1323,book,German,buchen,wrong_pos,Buch,high,= "to book/reserve" verb
1323,book,Italian,prenotare,wrong_pos,libro,high,= "to book/reserve" verb
1328,pen,Finnish,harjata,wrong_pos,kynä,high,= "to brush" verb
1328,pen,Spanish,lápiz,wrong_sense,bolígrafo,high,= pencil
1329,brush,Finnish,muste,wrong_sense,harja,high,= ink
1329,brush,Spanish,cepillar,wrong_pos,cepillo,high,= "to brush" verb
1329,brush,Japanese,みがきます,wrong_pos,ブラシ,high,= "polishes/brushes" verb
1329,brush,Vietnamese,chải,wrong_pos,bàn chải,med,= "to comb/brush" verb
1329,brush,Turkish,fırçalamak,wrong_pos,fırça,high,= "to brush" verb
1330,ink,Finnish,kirje,wrong_sense,muste,high,= letter (mail)
1331,letter,Finnish,huomautus,wrong_sense,kirje,high,= note/remark/reprimand
1331,letter,German,buchstabe,wrong_sense,Brief,high,= letter of the alphabet
1331,letter,Hindi,अक्षर,wrong_sense,पत्र,high,= letter of the alphabet
1332,stamp,Hungarian,pecsét,wrong_sense,bélyeg,med,= seal/rubber stamp
1332,stamp,Russian,печать,wrong_sense,марка,high,= seal/rubber stamp
1332,stamp,Greek,σφραγίδα,wrong_sense,γραμματόσημο,med,= seal/rubber stamp
1332,stamp,Finnish,leima,likely_wrong,postimerkki,med,= postmark/rubber stamp
1332,stamp,Arabic,ختم,wrong_sense,طابع بريدي,med,= seal/rubber stamp
1332,stamp,Indonesian,stempel,wrong_sense,perangko,med,= rubber stamp/seal
1332,stamp,Swahili,muhuri,wrong_sense,stempu,med,= official seal
1332,stamp,Hebrew,חותמת,wrong_sense,בול,med,= rubber stamp/seal
1332,stamp,Thai,ประทับ,wrong_pos,แสตมป์,med,= "to stamp" verb
1332,stamp,Hindi,स्टैम्प,untranslated,डाक टिकट,med,English "stamp" transliterated
1334,note,Finnish,maali-,wrong_sense,muistiinpano,high,= "paint-/goal-" combining form
1334,note,German,hinweis,wrong_sense,Notiz,med,= hint/notice
1334,note,Swahili,kumbuka,wrong_pos,kidokezo,high,= "to remember" verb
1335,paint,Finnish,kuva,wrong_sense,maali,high,= picture/image
1335,paint,Russian,покрасить,wrong_pos,краска,high,= "to paint" verb
1335,paint,German,malen,wrong_pos,Farbe,high,= "to paint" verb
1335,paint,Italian,dipingere,wrong_pos,vernice,high,= "to paint" verb
1335,paint,Indonesian,melukis,wrong_pos,cat,med,= "to draw/paint" verb
1335,paint,Turkish,boyamak,wrong_pos,boya,high,= "to paint/dye" verb
1335,paint,Arabic,رسم,wrong_pos,طلاء,high,= drawing / "to draw"
1336,picture,Hungarian,fénykép,wrong_sense,kép,med,= photograph
1336,picture,Finnish,valokuva,wrong_sense,kuva,med,= photograph
1336,picture,Spanish,fotografía,wrong_sense,imagen,med,= photograph
1336,picture,Japanese,写真,wrong_sense,絵,med,= photograph
1337,frame,Swahili,sura,wrong_sense,fremu,med,= chapter/appearance/face
1337,frame,Hindi,फ़्रेम,untranslated,चौखट,med,English "frame" transliterated
1338,photograph,Finnish,lelu,wrong_sense,valokuva,high,= toy
1338,photograph,Thai,ถ่ายภาพ,wrong_pos,ภาพถ่าย,med,= "to photograph" verb
1338,photograph,Arabic,تصوير,wrong_sense,صورة فوتوغرافية,med,= photography (act)
1339,map,Hindi,मैप,untranslated,नक़्शा,med,English "map" transliterated
1341,table,Hungarian,asztal,wrong_sense,táblázat,med,furniture table; anchor is data table
1341,table,Finnish,pöytä,wrong_sense,taulukko,med,furniture table; anchor is data table
1341,table,Russian,стол,wrong_sense,таблица,med,furniture table; anchor is data table
1341,table,German,tisch,wrong_sense,Tabelle,med,furniture table; anchor is data table
1341,table,Spanish,mesa,wrong_sense,tabla,med,furniture table; anchor is data table
1341,table,Italian,tavolo,wrong_sense,tabella,med,furniture table; anchor is data table
1341,table,Greek,τραπέζι,wrong_sense,πίνακας,med,furniture table; anchor is data table
1341,table,Vietnamese,bàn,wrong_sense,bảng,med,furniture table; anchor is data table
1341,table,Thai,โต๊ะ,wrong_sense,ตาราง,med,furniture table; anchor is data table
1341,table,Indonesian,meja,wrong_sense,tabel,med,furniture table; anchor is data table
1341,table,Turkish,masa,wrong_sense,tablo,med,furniture table; anchor is data table
1341,table,Arabic,طاولة,wrong_sense,جدول,med,furniture table; anchor is data table
1341,table,Hebrew,שולחן,wrong_sense,טבלה,med,furniture table; anchor is data table
1341,table,Swahili,meza,wrong_sense,jedwali,med,furniture table; anchor is data table
1344,schedule,Finnish,ajoittaa,wrong_pos,aikataulu,high,= "to schedule/time" verb
1344,schedule,Turkish,takvim,likely_wrong,program,med,= calendar
1346,ruler,Hungarian,uralkodó,wrong_sense,vonalzó,high,= ruler/monarch
1346,ruler,Greek,κυβερνήτης,wrong_sense,χάρακας,high,= governor/captain
1346,ruler,German,herrscher,wrong_sense,Lineal,high,= ruler/sovereign
1346,ruler,Spanish,gobernante,wrong_sense,regla,high,= ruler/governor (person)
1346,ruler,Italian,governate,wrong_sense,righello,high,= governor/ruler (person)
1346,ruler,Swahili,mtawala,wrong_sense,rula,med,= ruler/governor (person)
1346,ruler,Hindi,शासक,wrong_sense,फुटपट्टी,high,= ruler/sovereign (person)
1347,toy,Finnish,kello,wrong_sense,lelu,high,= clock/bell
1347,toy,Swahili,toy,untranslated,kichezeo,med,English left as-is
1347,toy,Arabic,عروسه لعبه,likely_wrong,لعبة,med,= toy doll specifically
1348,clock,Finnish,lamppu,wrong_sense,kello,high,= lamp
1348,clock,Hindi,क्लॉक,untranslated,घड़ी,med,English "clock" transliterated
1349,lamp,Finnish,tuuletin,wrong_sense,lamppu,high,= fan/ventilator
1349,lamp,Russian,фонарь,likely_wrong,лампа,med,= lantern/flashlight
1349,lamp,Vietnamese,nguồn sáng,wrong_sense,đèn,med,= "light source"
1349,lamp,Hindi,बल्ब,wrong_sense,दीपक,med,= bulb
